openInterestHist_sumOpenInterest,openInterestHist_sumOpenInterestValue,timestamp,topLongShortAccountRatio_longAccount,topLongShortAccountRatio_longShortRatio,topLongShortAccountRatio_shortAccount,topLongShortPositionRatio_longAccount,topLongShortPositionRatio_longShortRatio,topLongShortPositionRatio_shortAccount,globalLongShortAccountRatio_longAccount,globalLongShortAccountRatio_longShortRatio,globalLongShortAccountRatio_shortAccount,takerlongshortRatio_buySellRatio,takerlongshortRatio_sellVol,takerlongshortRatio_buyVol
349486.39100000,805129273.26625000,1625583600000,0.6432,1.8027,0.3568,0.4811,0.9271,0.5189,0.6390,1.7701,0.3610,1.0507,79940.0260,83990.2040
347105.11900000,799816970.45575000,1625587200000,0.6441,1.8098,0.3559,0.4816,0.9288,0.5184,0.6377,1.7601,0.3623,0.9711,75108.0050,72934.1730
344129.49100000,795733035.71193045,1625590800000,0.6412,1.7871,0.3588,0.4808,0.9262,0.5192,0.6348,1.7382,0.3652,1.0173,76310.3900,77631.7420
343814.82200000,797226881.73897830,1625594400000,0.6354,1.7427,0.3646,0.4812,0.9276,0.5188,0.6279,1.6874,0.3721,0.9595,43045.1750,41299.8890
342947.50600000,792507103.19022000,1625598000000,0.6294,1.6983,0.3706,0.4817,0.9295,0.5183,0.6190,1.6247,0.3810,1.1583,26738.8830,30972.3220
345903.60200000,804796615.59330000,1625601600000,0.6296,1.6998,0.3704,0.4820,0.9304,0.5180,0.6210,1.6385,0.3790,0.8823,32707.0520,28857.8050
345681.87700000,797906365.31017000,1625605200000,0.6343,1.7345,0.3657,0.4816,0.9289,0.5184,0.6247,1.6645,0.3753,0.7984,51053.3850,40762.3780
341211.45700000,780203442.43796841,1625608800000,0.6369,1.7541,0.3631,0.4818,0.9296,0.5182,0.6263,1.6759,0.3737,1.1415,31682.1210,36164.5810
342718.68600000,791047093.27065669,1625612400000,0.6370,1.7548,0.3630,0.4822,0.9311,0.5178,0.6276,1.6853,0.3724,1.1074,30774.1830,34079.9000
341871.57400000,793987802.29013598,1625616000000,0.6304,1.7056,0.3696,0.4823,0.9318,0.5177,0.6216,1.6427,0.3784,1.0532,70779.5930,74547.4150
337921.74800000,783066561.15170681,1625619600000,0.6512,1.8670,0.3488,0.4844,0.9397,0.5156,0.6299,1.7020,0.3701,0.9534,55960.0370,53354.2670
340326.24700000,788866030.75859000,1625623200000,0.6479,1.8401,0.3521,0.4842,0.9387,0.5158,0.6278,1.6867,0.3722,0.9156,35202.0820,32232.5870
346127.02100000,804464960.93799000,1625626800000,0.6495,1.8531,0.3505,0.4839,0.9374,0.5161,0.6298,1.7012,0.3702,1.0269,63002.4760,64698.5190
360395.74500000,842457466.72347955,1625630400000,0.6402,1.7793,0.3598,0.4851,0.9420,0.5149,0.6159,1.6035,0.3841,1.2941,112635.2590,145765.4780
369260.69600000,883039355.04476033,1625634000000,0.6218,1.6441,0.3782,0.4847,0.9405,0.5153,0.6058,1.5368,0.3942,0.9684,61810.8850,59858.6230
369607.42600000,881221721.14346000,1625637600000,0.6083,1.5530,0.3917,0.4846,0.9402,0.5154,0.5890,1.4331,0.4110,0.8782,47730.7090,41914.8050
372391.47000000,887546657.85390000,1625641200000,0.6064,1.5407,0.3936,0.4845,0.9397,0.5155,0.5838,1.4027,0.4162,0.9864,107694.4760,106227.7160
368483.45200000,875516681.95200000,1625644800000,0.6077,1.5491,0.3923,0.4840,0.9382,0.5160,0.5831,1.3987,0.4169,1.0008,72454.3000,72512.3490
374427.72400000,891807321.74165895,1625648400000,0.6037,1.5233,0.3963,0.4849,0.9416,0.5151,0.5790,1.3753,0.4210,0.8839,65300.4190,57721.7880
370569.79700000,880847177.58569782,1625652000000,0.6092,1.5589,0.3908,0.4846,0.9401,0.5154,0.5832,1.3992,0.4168,0.8938,50979.8960,45567.2830
368962.03500000,875141050.81650000,1625655600000,0.6171,1.6116,0.3829,0.4843,0.9391,0.5157,0.5909,1.4444,0.4091,0.9692,63651.7990,61688.6700
371723.26300000,886043286.91943000,1625659200000,0.6144,1.5934,0.3856,0.4834,0.9358,0.5166,0.5924,1.4534,0.4076,1.0876,70821.9740,77027.3850
370875.46200000,883295544.07230000,1625662800000,0.6221,1.6462,0.3779,0.4839,0.9375,0.5161,0.6003,1.5019,0.3997,0.9909,40554.1400,40185.4780
369364.52700000,880511091.52858789,1625666400000,0.6226,1.6497,0.3774,0.4839,0.9375,0.5161,0.6008,1.5050,0.3992,0.7688,94708.9270,72813.1210
368219.71100000,866899413.59404759,1625670000000,0.6339,1.7315,0.3661,0.4834,0.9357,0.5166,0.6070,1.5445,0.3930,0.9220,104416.5270,96269.2240
367385.32200000,860429535.89673255,1625673600000,0.6419,1.7925,0.3581,0.4840,0.9381,0.5160,0.6113,1.5727,0.3887,1.0060,66400.0040,66799.7110
367580.16800000,864379468.25872000,1625677200000,0.6469,1.8321,0.3531,0.4833,0.9354,0.5167,0.6230,1.6525,0.3770,1.1437,30926.5880,35371.0080
366656.39500000,864084459.84070000,1625680800000,0.6441,1.8098,0.3559,0.4833,0.9355,0.5167,0.6217,1.6434,0.3783,1.0435,30792.9640,32132.3600
367091.79500000,867845383.47745000,1625684400000,0.6450,1.8169,0.3550,0.4833,0.9355,0.5167,0.6254,1.6695,0.3746,0.8459,33447.8130,28294.9990
363565.99800000,859486774.65820401,1625688000000,0.6424,1.7964,0.3576,0.4842,0.9386,0.5158,0.6221,1.6462,0.3779,1.0773,19977.5330,21521.3780
362686.73100000,856593521.27580000,1625691600000,0.6395,1.7739,0.3605,0.4841,0.9383,0.5159,0.6189,1.6240,0.3811,0.7585,54093.9380,41030.4050
359310.15900000,842539205.63592000,1625695200000,0.6385,1.7663,0.3615,0.4835,0.9361,0.5165,0.6163,1.6062,0.3837,0.8451,69565.7540,58788.0170
356463.93200000,828335242.69231504,1625698800000,0.6487,1.8466,0.3513,0.4838,0.9372,0.5162,0.6229,1.6518,0.3771,0.9256,67993.3190,62937.3180
360254.18500000,834118129.78160000,1625702400000,0.6521,1.8744,0.3479,0.4833,0.9353,0.5167,0.6270,1.6810,0.3730,0.9282,137103.0590,127259.6240
360798.01400000,818460222.07942071,1625706000000,0.6537,1.8877,0.3463,0.4850,0.9416,0.5150,0.6278,1.6867,0.3722,1.0783,62659.5330,67563.6220
360426.51900000,819964383.68743650,1625709600000,0.6530,1.8818,0.3470,0.4851,0.9421,0.5149,0.6315,1.7137,0.3685,1.0825,36087.1540,39062.6350
362939.88200000,827862241.44318000,1625713200000,0.6537,1.8877,0.3463,0.4853,0.9431,0.5147,0.6336,1.7293,0.3664,0.8519,115200.1030,98139.3500
362158.23600000,816219451.49000554,1625716800000,0.6584,1.9274,0.3416,0.4871,0.9497,0.5129,0.6306,1.7071,0.3694,0.9476,101142.5810,95839.4760
351171.38100000,786965239.68137982,1625720400000,0.6627,1.9647,0.3373,0.4867,0.9481,0.5133,0.6325,1.7211,0.3675,0.8505,78314.0840,66609.8330
352634.27600000,780087528.09942704,1625724000000,0.6646,1.9815,0.3354,0.4864,0.9470,0.5136,0.6338,1.7307,0.3662,1.0769,106241.4140,114416.2200
351777.07400000,778341953.93240000,1625727600000,0.6686,2.0175,0.3314,0.4852,0.9426,0.5148,0.6397,1.7755,0.3603,0.8208,177326.1280,145542.8900
357701.38100000,780560851.21550321,1625731200000,0.6714,2.0432,0.3286,0.4873,0.9504,0.5127,0.6349,1.7390,0.3651,1.1138,118011.1450,131437.9410
357377.33000000,781055711.24779023,1625734800000,0.6677,2.0093,0.3323,0.4850,0.9418,0.5150,0.6449,1.8161,0.3551,1.0004,83607.3430,83637.3870
357881.62500000,777011743.55765162,1625738400000,0.6795,2.1201,0.3205,0.4827,0.9332,0.5173,0.6630,1.9674,0.3370,0.9218,74314.1070,68502.8400
360035.81500000,778563275.27345808,1625742000000,0.6805,2.1299,0.3195,0.4829,0.9337,0.5171,0.6678,2.0102,0.3322,0.9622,178215.5010,171470.1270
364992.74700000,791257966.46088591,1625745600000,0.6606,1.9464,0.3394,0.4851,0.9423,0.5149,0.6423,1.7956,0.3577,0.9680,115682.7060,111979.4490
370230.59400000,799646250.75684000,1625749200000,0.6468,1.8313,0.3532,0.4847,0.9405,0.5153,0.6390,1.7701,0.3610,0.9207,92425.3250,85099.0870
369449.52000000,789344547.52180859,1625752800000,0.6438,1.8074,0.3562,0.4833,0.9355,0.5167,0.6345,1.7360,0.3655,1.1969,64041.7740,76654.6500
371495.32500000,801438009.48225000,1625756400000,0.6413,1.7878,0.3587,0.4824,0.9320,0.5176,0.6356,1.7442,0.3644,1.0565,80051.7660,84573.2770
377431.16000000,820113354.27483178,1625760000000,0.6409,1.7847,0.3591,0.4825,0.9324,0.5175,0.6446,1.8137,0.3554,0.9490,80855.6450,76735.3600
375811.48600000,813337502.97478088,1625763600000,0.6399,1.7770,0.3601,0.4825,0.9325,0.5175,0.6429,1.8003,0.3571,0.9232,39887.8240,36823.5400
375294.65800000,810054754.56010000,1625767200000,0.6439,1.8082,0.3561,0.4829,0.9337,0.5171,0.6480,1.8409,0.3520,0.9620,48045.3870,46219.6540
372579.86000000,802654128.30791659,1625770800000,0.6420,1.7933,0.3580,0.4820,0.9306,0.5180,0.6485,1.8450,0.3515,1.0025,66104.5690,66266.9470
366622.74100000,790420298.45895000,1625774400000,0.6419,1.7925,0.3581,0.4817,0.9296,0.5183,0.6474,1.8361,0.3526,0.8741,38363.2070,33532.7560
371520.77200000,794129365.35772000,1625778000000,0.6450,1.8169,0.3550,0.4825,0.9323,0.5175,0.6516,1.8703,0.3484,0.7631,77232.4650,58936.1230
368262.78600000,775207895.04144000,1625781600000,0.6418,1.7917,0.3582,0.4840,0.9378,0.5160,0.6412,1.7871,0.3588,0.9422,100182.6050,94394.2440
368698.01200000,775858600.61184000,1625785200000,0.6330,1.7248,0.3670,0.4848,0.9411,0.5152,0.6305,1.7064,0.3695,1.0893,49066.1820,53445.8520
370696.06500000,783996228.75045000,1625788800000,0.6441,1.8098,0.3559,0.4850,0.9418,0.5150,0.6432,1.8027,0.3568,0.8959,148791.7910,133295.6480
376924.83100000,780068553.24436000,1625792400000,0.5991,1.4944,0.4009,0.4851,0.9423,0.5149,0.6094,1.5602,0.3906,1.0024,111142.9490,111411.3890
384176.73300000,797059151.48976000,1625796000000,0.5955,1.4722,0.4045,0.4863,0.9468,0.5137,0.6022,1.5138,0.3978,1.2458,84218.7070,104918.8700
384939.40000000,812874108.95284338,1625799600000,0.6031,1.5195,0.3969,0.4857,0.9445,0.5143,0.6168,1.6096,0.3832,1.0556,35919.8500,37918.6410
378129.46800000,801764772.11100687,1625803200000,0.5933,1.4588,0.4067,0.4855,0.9436,0.5145,0.6126,1.5813,0.3874,1.2017,9182.9470,11034.8530
380204.59000000,813535167.36070000,1625806800000,0.5940,1.4631,0.4060,0.4845,0.9398,0.5155,0.6248,1.6652,0.3752,0.9033,10056.5510,9083.6900
376869.97300000,805150735.29996675,1625810400000,0.5897,1.4372,0.4103,0.4845,0.9399,0.5155,0.6201,1.6323,0.3799,0.9045,7757.0490,7016.4990
379339.29900000,804921070.31429151,1625814000000,0.5898,1.4378,0.4102,0.4840,0.9380,0.5160,0.6133,1.5860,0.3867,1.3172,9969.6290,13131.7760
379241.81200000,805603560.02556119,1625817600000,0.5912,1.4462,0.4088,0.4837,0.9370,0.5163,0.6137,1.5887,0.3863,0.8713,15050.7860,13114.1010
377261.22100000,789896333.01160813,1625821200000,0.5963,1.4771,0.4037,0.4852,0.9424,0.5148,0.6131,1.5846,0.3869,1.1469,13663.9640,15670.8130
369227.97800000,775703674.42064000,1625824800000,0.6047,1.5297,0.3953,0.4840,0.9379,0.5160,0.6266,1.6781,0.3734,1.0928,16377.4660,17897.8490
372105.63700000,780232273.96373241,1625828400000,0.6039,1.5246,0.3961,0.4832,0.9351,0.5168,0.6281,1.6889,0.3719,1.0286,43113.5250,44347.2270
377507.14700000,785418719.61938000,1625832000000,0.6045,1.5284,0.3955,0.4836,0.9363,0.5164,0.6220,1.6455,0.3780,1.2126,72609.1470,88044.9650
378534.43000000,799321182.91460164,1625835600000,0.6049,1.5310,0.3951,0.4842,0.9389,0.5158,0.6272,1.6824,0.3728,0.9608,117558.4080,112955.5570
380097.72400000,814011660.28728871,1625839200000,0.5944,1.4655,0.4056,0.4873,0.9506,0.5127,0.6152,1.5988,0.3848,1.1181,176000.9680,196781.8620
405111.87400000,883899972.51797687,1625842800000,0.5809,1.3861,0.4191,0.4881,0.9534,0.5119,0.6182,1.6192,0.3818,1.0024,89198.5830,89410.3320
403306.51400000,876134409.35285530,1625846400000,0.5783,1.3714,0.4217,0.4877,0.9519,0.5123,0.6122,1.5786,0.3878,0.9574,83451.9730,79900.5730
401453.09800000,868431370.65556000,1625850000000,0.5761,1.3590,0.4239,0.4882,0.9541,0.5118,0.6059,1.5374,0.3941,0.9008,75537.4190,68040.8400
403690.38300000,866624457.17778983,1625853600000,0.5794,1.3776,0.4206,0.4880,0.9533,0.5120,0.6031,1.5195,0.3969,0.9816,53403.3450,52418.1830
404967.51400000,863348070.99664321,1625857200000,0.5836,1.4015,0.4164,0.4879,0.9528,0.5121,0.6043,1.5272,0.3957,1.0666,51215.9120,54627.0170
399347.65400000,852063042.12315639,1625860800000,0.5857,1.4137,0.4143,0.4875,0.9511,0.5125,0.6089,1.5569,0.3911,1.0550,35868.4610,37839.6910
395105.75700000,843364188.28535161,1625864400000,0.5911,1.4456,0.4089,0.4865,0.9474,0.5135,0.6175,1.6144,0.3825,1.1641,47041.2740,54758.4850
396322.45500000,850704887.32292213,1625868000000,0.5986,1.4913,0.4014,0.4849,0.9414,0.5151,0.6312,1.7115,0.3688,1.0071,44339.3380,44653.2370
402109.03300000,870346804.17458763,1625871600000,0.6045,1.5284,0.3955,0.4855,0.9435,0.5145,0.6394,1.7732,0.3606,0.7344,44757.4530,32869.7750
398144.89200000,855017739.58547137,1625875200000,0.6012,1.5075,0.3988,0.4856,0.9440,0.5144,0.6338,1.7307,0.3662,1.0147,86971.8270,88249.8120
399013.37900000,868909153.79905176,1625878800000,0.6151,1.5981,0.3849,0.4853,0.9428,0.5147,0.6410,1.7855,0.3590,0.8547,63581.2350,54343.5860
399565.98100000,858928101.66400382,1625882400000,0.6224,1.6483,0.3776,0.4852,0.9426,0.5148,0.6445,1.8129,0.3555,0.8893,59538.9690,52950.9320
401275.27300000,856864003.14654306,1625886000000,0.6232,1.6539,0.3768,0.4853,0.9428,0.5147,0.6420,1.7933,0.3580,1.0136,44807.1020,45417.6500
401347.73700000,856700393.45994851,1625889600000,0.6260,1.6738,0.3740,0.4849,0.9412,0.5151,0.6453,1.8193,0.3547,0.7856,81430.6870,63969.1230
399896.58900000,842769791.16649177,1625893200000,0.6256,1.6709,0.3744,0.4843,0.9391,0.5157,0.6402,1.7793,0.3598,1.0284,71314.4570,73342.2780
398917.88200000,844042422.27206000,1625896800000,0.6244,1.6624,0.3756,0.4846,0.9401,0.5154,0.6406,1.7824,0.3594,1.1212,52801.1340,59200.1770
400553.58200000,854193651.80853942,1625900400000,0.6244,1.6624,0.3756,0.4847,0.9407,0.5153,0.6434,1.8043,0.3566,0.8798,49417.8270,43478.1790
402162.22200000,853399059.14749160,1625904000000,0.6112,1.5720,0.3888,0.4843,0.9392,0.5157,0.6361,1.7480,0.3639,1.0308,53701.0310,55354.7490
405373.35300000,860172913.80219624,1625907600000,0.6105,1.5674,0.3895,0.4843,0.9391,0.5157,0.6374,1.7579,0.3626,0.8780,36214.7670,31798.3000
409366.19600000,867040301.15825629,1625911200000,0.6115,1.5740,0.3885,0.4840,0.9380,0.5160,0.6392,1.7716,0.3608,0.8524,83558.9140,71225.2320
415726.73800000,869457057.88033744,1625914800000,0.6182,1.6192,0.3818,0.4843,0.9391,0.5157,0.6389,1.7693,0.3611,1.1407,75602.8240,86241.5860
409850.22700000,864620038.87920000,1625918400000,0.6160,1.6042,0.3840,0.4843,0.9390,0.5157,0.6385,1.7663,0.3615,1.0991,40081.5810,44052.5110
409574.70600000,867314331.13881040,1625922000000,0.6149,1.5967,0.3851,0.4843,0.9390,0.5157,0.6390,1.7701,0.3610,0.9370,56936.1980,53350.9840
413755.68300000,868622800.55401856,1625925600000,0.6191,1.6254,0.3809,0.4839,0.9374,0.5161,0.6422,1.7949,0.3578,1.0304,43006.4000,44312.3480
412368.07700000,870627210.74703158,1625929200000,0.6109,1.5700,0.3891,0.4841,0.9385,0.5159,0.6371,1.7556,0.3629,1.0836,45300.7440,49086.3130
409010.85300000,866573127.38457174,1625932800000,0.6074,1.5471,0.3926,0.4840,0.9379,0.5160,0.6339,1.7315,0.3661,1.0873,91304.3720,99270.8840
402474.69600000,858965520.95016000,1625936400000,0.5986,1.4913,0.4014,0.4832,0.9351,0.5168,0.6272,1.6824,0.3728,0.8784,157599.5420,138435.2180
412122.97400000,859775069.58854000,1625940000000,0.6207,1.6364,0.3793,0.4843,0.9390,0.5157,0.6487,1.8466,0.3513,0.9792,36397.3720,35642.0520
414564.40400000,868147415.38156127,1625943600000,0.6233,1.6546,0.3767,0.4845,0.9399,0.5155,0.6529,1.8810,0.3471,1.0288,44962.5090,46259.0790
407035.70800000,852070721.44087605,1625947200000,0.6209,1.6378,0.3791,0.4840,0.9378,0.5160,0.6515,1.8694,0.3485,0.9644,46306.7610,44657.8210
403043.06800000,844248035.74525645,1625950800000,0.6161,1.6048,0.3839,0.4840,0.9380,0.5160,0.6454,1.8201,0.3546,1.1422,25541.3620,29173.0770
403291.42000000,849014158.38481952,1625954400000,0.6182,1.6192,0.3818,0.4835,0.9360,0.5165,0.6478,1.8393,0.3522,1.1713,31264.7360,36620.0400
404111.47200000,854780380.40742450,1625958000000,0.6163,1.6062,0.3837,0.4833,0.9353,0.5167,0.6476,1.8377,0.3524,0.9206,41289.2220,38009.4760
406587.03100000,858333683.53317000,1625961600000,0.6239,1.6589,0.3761,0.4841,0.9382,0.5159,0.6486,1.8458,0.3514,1.1898,57700.6010,68653.9280
400566.84700000,848801148.79300000,1625965200000,0.6206,1.6357,0.3794,0.4854,0.9431,0.5146,0.6505,1.8612,0.3495,1.0589,27783.7350,29419.0910
399708.10800000,845966222.25768000,1625968800000,0.6208,1.6371,0.3792,0.4854,0.9431,0.5146,0.6493,1.8514,0.3507,0.7995,40056.6160,32025.8800
401932.33100000,842389875.92635000,1625972400000,0.6275,1.6846,0.3725,0.4856,0.9440,0.5144,0.6499,1.8563,0.3501,0.9685,47813.2990,46305.4190
407061.85100000,850804045.39361000,1625976000000,0.6337,1.7300,0.3663,0.4856,0.9441,0.5144,0.6552,1.9002,0.3448,1.1263,39801.0270,44826.4030
409949.60000000,857997824.15045441,1625979600000,0.6365,1.7510,0.3635,0.4850,0.9419,0.5150,0.6621,1.9595,0.3379,1.0262,28210.4070,28950.7870
411269.99000000,863448475.61788759,1625983200000,0.6373,1.7571,0.3627,0.4851,0.9419,0.5149,0.6650,1.9851,0.3350,0.8819,48067.3940,42389.5880
411963.94500000,861280437.74463991,1625986800000,0.6314,1.7130,0.3686,0.4854,0.9433,0.5146,0.6553,1.9011,0.3447,1.0741,34003.2100,36522.0310
410497.77500000,861688194.43575000,1625990400000,0.6302,1.7042,0.3698,0.4855,0.9435,0.5145,0.6555,1.9028,0.3445,1.1259,66446.4640,74812.4860
414286.09600000,874833533.65206094,1625994000000,0.6171,1.6116,0.3829,0.4855,0.9435,0.5145,0.6429,1.8003,0.3571,1.1957,49815.8110,59563.9140
414806.26200000,879151809.99255313,1625997600000,0.6084,1.5536,0.3916,0.4852,0.9425,0.5148,0.6356,1.7442,0.3644,0.9648,56388.6820,54401.2550
413197.35600000,876164060.23733677,1626001200000,0.6083,1.5530,0.3917,0.4855,0.9435,0.5145,0.6359,1.7465,0.3641,1.0371,35057.9140,36357.6910
407895.14000000,868389503.27689483,1626004800000,0.6080,1.5510,0.3920,0.4864,0.9471,0.5136,0.6324,1.7203,0.3676,1.0871,42423.8840,46119.9370
405991.05400000,862000205.85280000,1626008400000,0.6089,1.5569,0.3911,0.4846,0.9404,0.5154,0.6326,1.7218,0.3674,1.0570,40583.7970,42897.1030
405931.12700000,866098711.87847000,1626012000000,0.6084,1.5536,0.3916,0.4849,0.9415,0.5151,0.6295,1.6991,0.3705,1.0749,58989.1910,63406.1810
406908.29900000,872941838.58029666,1626015600000,0.6065,1.5413,0.3935,0.4851,0.9421,0.5149,0.6320,1.7174,0.3680,0.8600,60440.1220,51979.0140
